name,address,category,lat,lon,query
Paritetbank,"Могилёв, Первомайская ул., 69, этаж 1",,53.907944,30.340572,банкомат
Альфа-Банк,"Могилёв, ул. Миронова, 4, этаж 1",,53.905531,30.342757,банкомат
Беларусбанк,"Могилёв, Первомайская ул., 71А, Могилевское областное управление 700",,53.909961,30.34354,банкомат
Беларусбанк,"Могилёв, просп. Мира, 43, Белорусско-Российский университет",,53.907973,30.343021,банкомат
Белинвестбанк,"Могилёв, просп. Мира, 6",,53.910279,30.332998,банкомат
Белинвестбанк,"Могилёв, Первомайская ул., 34А",,53.907272,30.33876,банкомат
Беларусбанк,"Могилёв, Ленинская ул., 93, этаж 1",,53.91322,30.347673,банкомат
Банк ВТБ,"Могилёв, Ленинская ул., 61",,53.904609,30.34331,банкомат
Беларусбанк,"Могилёв, просп. Мира, 10, отдел №700/7022",,53.909514,30.334293,банкомат
Белагропромбанк,"Могилёв, Первомайская ул., 57, этаж 1",,53.904298,30.339345,банкомат
Беларусбанк,"Могилёв, Первомайская ул., 34А, ТЦ Магнит",,53.907211,30.338965,банкомат
Беларусбанк,"ул. Якубовского, 44, этаж 1",,53.918234,30.301592,банкомат
Беларусбанк,"ул. Королёва, 25, магазин Баклея N18",,53.905084,30.364543,банкомат
Беларусбанк,"ул. Якубовского, 21, магазин Спортландия",,53.917022,30.314099,банкомат
Сбер Банк,"ул. Королёва, 19, магазин ""Юбилейный""",,53.906043,30.363702,банкомат
Сбер Банк,"ул. Космонавтов, 34, магазин ""Каскад""",,53.909024,30.312606,банкомат
Беларусбанк,"ул. Лазаренко, 73Б, этаж 1",,53.909677,30.307501,банкомат
Беларусбанк,"ул. Королёва, 15, отдел №700/7015",,53.908087,30.362176,банкомат
Белагропромбанк,"ул. Орловского, 1А, Центр банковских услуг №603/6",,53.915327,30.321045,банкомат
Белагропромбанк,"ул. Космонавтов, 34",,53.908921,30.312429,банкомат
Белинвестбанк,"ул. Гришина, 87, корп. 3, этаж 1",,53.925432,30.367209,банкомат
Приорбанк,"ул. Королёва, 25, магазин ""Мяснов""",,53.904722,30.364722,банкомат
Беларусбанк,"ул. Космонавтов, 2, этаж 1",,53.9123,30.318932,банкомат
Беларусбанк,"ул. Космонавтов, 2, этаж 1",,53.912291,30.318969,банкомат
Белагропромбанк,"ул. Космонавтов, 39А, магазин Каравай",,53.903065,30.300605,банкомат
Сбер Банк,"просп. Мира, 73, ТЦ Sky Mall",,53.917123,30.37556,банкомат
Беларусбанк,"ул. Гришина, 87, корп. 3, этаж 1",,53.925449,30.367253,банкомат
Сбер Банк,"ул. Якубовского, 90, магазин ""Керамин""",,53.919567,30.286931,банкомат
Приорбанк,"ул. Якубовского, 37",,53.918338,30.308709,банкомат
Беларусбанк,"ул. Челюскинцев, 41, отдел 700/67",,53.893567,30.311879,банкомат
Беларусбанк,"ул. Гришина, 104Б",,53.906598,30.37826,банкомат
Белинвестбанк,"ул. Космонавтов, 17",,53.908809,30.310216,банкомат
Беларусбанк,"ул. Космонавтов, 34А, отдел №700/7011",,53.908391,30.312617,банкомат
"Сбер Банк, банкомат","просп. Мира, 42, корп. 2",,53.917676,30.372336,банкомат
Технобанк,"ул. Лазаренко, 73Б, этаж 1",,53.909906,30.307352,банкомат
Альфа-Банк,"ул. Лазаренко, 73Б, этаж 1",,53.909675,30.307558,банкомат
Беларусбанк,"ул. Аркадия Кулешова, 24А",,53.91533,30.284649,банкомат
Белинвестбанк,"ул. Гришина, 108",,53.904478,30.380222,банкомат
Сбер Банк,"просп. Мира, 73",,53.91714,30.375876,банкомат
Технобанк,"просп. Мира, 73",,53.91714,30.375876,банкомат
Банкомат Атм,"ул. Гришина, 87",,53.925444,30.367228,банкомат
Банк Дабрабыт,"Могилёв, Первомайская ул., 42",Банк,53.909524,30.340238,отделение банка
Альфа-Банк,"Могилёв, Первомайская ул., 42",Банк,53.909329,30.340201,отделение банка
Белорусский народный банк,"Могилёв, Ленинская ул., 56",Банк,53.905147,30.343499,отделение банка
Банк ВТБ,"Могилёв, Ленинская ул., 54",Банк,53.904705,30.342917,отделение банка
Белгазпромбанк,"Могилёв, ул. Миронова, 4",Банк,53.905555,30.342374,отделение банка
Альфа-Банк,"Могилёв, ул. Миронова, 4, корп. 1",Банк,53.905435,30.34218,отделение банка
Беларусбанк,"Могилёв, ул. Королёва, 15, отдел №700/7015",Банк,53.908061,30.362159,отделение банка
Белагропромбанк,"Могилёв, просп. Мира, 55А",Банк,53.906683,30.349414,отделение банка
Белагропромбанк,"Могилёв, Первомайская ул., 57",Банк,53.90428,30.339413,отделение банка
Беларусбанк,"Могилёв, Первомайская ул., 21, отдел №700/7012",Банк,53.89965,30.334194,отделение банка
Технобанк,"Первомайская ул., 61, этаж 2",Банк,53.906156,30.339392,отделение банка
Белагропромбанк,"Пионерская ул., 12",Банк,53.897519,30.338216,отделение банка
Neo Bank,"Пожарный пер., 19",Банк,53.898248,30.337311,отделение банка
Белагропромбанк,"ул. Езерской, 4А",Банк,53.910755,30.344181,отделение банка
Белагропромбанк,"Ленинская ул., 48, Центр банковских услуг №603/16",Банк,53.903481,30.341589,отделение банка
Беларусбанк,"ул. Челюскинцев, 41, отдел №700/7013",Банк,53.893559,30.311833,отделение банка
Беларусбанк,"ул. Челюскинцев, 76, Удаленное рабочее, место №700/7035",Банк,53.89189,30.296069,отделение банка
Банк ВТБ,"Первомайская ул., 61",Банк,53.905801,30.339183,отделение банка
МТБанк,"Ленинская ул., 56",Банк,53.905053,30.343258,отделение банка
"Беларусбанк, инфокиоск","ул. Аркадия Кулешова, 1",Инфокиоск,53.916568,30.281163,отделение банка
Беларусбанк,"Могилёв, ул. Гришина, 104Б",,53.906598,30.37826,банкомат
Сбер Банк,"Могилёв, просп. Мира, 73, ТЦ Sky Mall",,53.917123,30.37556,банкомат
Белинвестбанк,"Могилёв, ул. Гришина, 87, корп. 3, этаж 1",,53.925432,30.367209,банкомат
Сбер Банк,"Могилёв, ул. Королёва, 19, магазин ""Юбилейный""",,53.906043,30.363702,банкомат
Белинвестбанк,"Могилёв, ул. Гришина, 108",,53.904478,30.380222,банкомат
Беларусбанк,"Могилёв, ул. Королёва, 15, отдел №700/7015",,53.908087,30.362176,банкомат
Приорбанк,"Могилёв, ул. Королёва, 25, магазин ""Мяснов""",,53.904722,30.364722,банкомат
"Сбер Банк, банкомат","Могилёв, просп. Мира, 42, корп. 2",,53.917676,30.372336,банкомат
Белагропромбанк,"Могилёв, Первомайская ул., 66, Здание ОАО ""Агромашсервис""",,53.916007,30.341623,банкомат
Приорбанк,"Могилёв, ул. 30 лет Победы, 14",,53.931517,30.362746,банкомат
Беларусбанк,"Могилёв, Привокзальная площадь, 1, этаж 1",,53.926348,30.338595,банкомат
Беларусбанк,"Первомайская ул., 21, отдел 700/65",,53.899581,30.334126,банкомат
Технобанк,"Могилёв, просп. Мира, 73",,53.91714,30.375876,банкомат
Neo Bank,"Могилёв, Первомайская ул., 31",Банк,53.901841,30.336933,банкомат
Банк РРБ,"Могилёв, Первомайская ул., 9",,53.898065,30.333112,банкомат
Белагропромбанк,"Могилёв, просп. Мира, 16",,53.909277,30.33711,банкомат
Белгазпромбанк,"Могилёв, ул. Миронова, 4, этаж 1",,53.905311,30.342392,банкомат
Белинвестбанк,"Могилёв, Первомайская ул., 29А, этаж 2",,53.900922,30.336536,банкомат
Сбер Банк,"Могилёв, Первомайская ул., 77",,53.912028,30.341515,банкомат
БелВЭБ,"Могилёв, Пожарный пер., 17, ОАО ""Банк БелВЭБ""",,53.898337,30.337053,банкомат
Уральский банк реконструкции и развития,"д. Половинный Лог, Луговая ул., 2",,53.911418,30.416929,банкомат
Банк ВТБ,"Могилёв, Ленинская ул., 54",,53.904839,30.343191,банкомат
Банкомат,"Могилёв, ул. Курако, 28",,53.917347,30.353594,банкомат
Беларусбанк,"Могилёв, Привокзальная площадь, 1, этаж 1",,53.926359,30.338624,банкомат
БелВЭБ,"Могилёв, ул. Миронова, 21, корп. 2",,53.906835,30.342126,банкомат
"Беларусбанк, Атм","Могилёв, Быховская ул., 6В",,53.89501,30.323903,банкомат
Беларусбанк,"Могилёв, ул. Крыленко, 10, ТЦ Панорама",,53.907822,30.33602,банкомат
Приорбанк,"Могилёв, Первомайская ул., 63А",,53.906239,30.339902,банкомат
Альфа-Банк,"Могилёв, ул. Миронова, 4",,53.905435,30.34218,банкомат
БелВЭБ,"Могилёв, Пожарный пер., 17",,53.898273,30.337185,банкомат
БелВЭБ,"Могилёв, Привокзальная площадь, 1",,53.926345,30.338585,банкомат
Банкомат Атм,"Могилёв, ул. Гришина, 87",,53.925444,30.367228,банкомат
Решение,"Могилёв, Пожарный пер., 1А",,53.899386,30.334799,банкомат
Белагропромбанк,"Могилёв, просп. Мира, 16",,53.909289,30.336965,банкомат
Сбер Банк,"Могилёв, Первомайская ул., 57",,53.90404,30.339341,банкомат
Альфа-Банк,"Могилёв, Первомайская ул., 57, ТЦ Атриум",,53.90404,30.339341,банкомат
Беларусбанк,"Могилёв, Ленинская ул., 23А",,53.89725,30.335912,банкомат
Сбер Банк,"Могилёв, Комиссариатский пер., 5",,53.904416,30.335541,банкомат
Белгазпромбанк,"Могилёв, ул. Миронова, 4, этаж 1",,53.905456,30.342217,банкомат
Технобанк,"Могилёв, 2-й Крутой пер., 3А",,53.90118,30.33317,банкомат
Сбер Банк,"Могилёв, Привокзальная площадь, 1",,53.926351,30.338479,банкомат
Приорбанк,"Могилёв, Первомайская ул., 63, ЦБУ 300 Приорбанк ОАО",,53.906448,30.339763,банкомат
Белагропромбанк,"Могилёв, ул. Орловского, 1А",,53.915345,30.320923,банкомат
"Белагропромбанк, банкомат","Могилёв, ул. Орловского, 1А",,53.915329,30.321046,банкомат
Белинвестбанк,"Могилёв, Первомайская ул., 29А",,53.900975,30.336543,банкомат
Приорбанк,"Могилёв, Минское ш., 31, этаж 1",,53.935238,30.257703,банкомат
Банк ВТБ,"Могилёв, Минское ш., 31, этаж 1",,53.935212,30.257768,банкомат
Банк РРБ,"Могилёв, Минское ш., 31",,53.935644,30.257639,банкомат
Приорбанк,"Могилёв, Минское ш., 31, ТЦ Парк Сити",,53.935644,30.257639,банкомат
Белагропромбанк,"Могилёв, Минское ш., 31, этаж 1",,53.935205,30.257767,банкомат
Сбер Банк,"Могилёв, ул. Криулина, 8Ж, магазин ""Евроторг""",,53.950496,30.344301,банкомат
Сбер Банк,"Могилёв, 4-й пер. Мечникова, 3, магазин ""Одежда""",,53.950927,30.359212,банкомат
Белгазпромбанк,"Могилёв, ул. Крупской, 119",,53.947468,30.358394,банкомат
Беларусбанк,"Могилёв, Привокзальная ул., 22, отдел 700/22",,53.929948,30.335891,банкомат
Беларусбанк,"Могилёв, ул. Крупской, 119",,53.947461,30.358162,банкомат
Беларусбанк,"Могилёв, Каштановая ул., 2, этаж 1",,53.949874,30.36045,банкомат
Беларусбанк,"Могилёв, ул. Крупской, 65, магазин Белмаркет",,53.937331,30.35448,банкомат
Беларусбанк,"Могилёв, Мытная ул., 9, корп. 32",,53.966639,30.347473,банкомат
Сбер Банк,"Могилёв, ул. Белинского, 28, ТЦ ""Гринвич"", этаж 1",,53.931654,30.350017,банкомат
Беларусбанк,"Могилёв, Каштановая ул., 24Б",,53.951391,30.372045,банкомат
Беларусбанк,"Могилёв, ул. 30 лет Победы, 16, магазин Мебель",,53.9317,30.36245,банкомат
Беларусбанк,"Могилёв, ул. 30 лет Победы, 14",,53.931888,30.362836,банкомат
Беларусбанк,"Могилёв, ул. 30 лет Победы, 3",Инфокиоск,53.931636,30.364288,банкомат
Беларусбанк,"Могилёв, ул. 30 лет Победы, 3",,53.93181,30.364651,банкомат
Сбер Банк,"Могилёв, Привокзальная площадь, 1, Бывший пункт обмена валюты",,53.926727,30.338259,банкомат
