name,address,category,lat,lon,query
МТБАНК,"Брест, просп. Машерова, 53, Помещение РКЦ №19, офис Prime Line",Банк,52.087542,23.703783,отделение банка
Беларусбанк,"Брест, Советская ул., 58, отдел 100/1015",Банк,52.09132,23.695154,отделение банка
Zepter bank,"Брест, бул. Космонавтов, 33",Банк,52.096918,23.695996,отделение банка
Neo Bank,"Брест, ул. Ленина, 48",Банк,52.090695,23.686961,отделение банка
Беларусбанк,"просп. Машерова, 57, отдел 100/1014",Банк,52.088381,23.708193,отделение банка
Технобанк,"просп. Машерова, 52",Банк,52.086865,23.696275,отделение банка
ВТБ,"ул. Будённого, 49",Банк,52.090562,23.695656,отделение банка
Банк РРБ,"просп. Машерова, 17, этаж 1",Банк,52.085272,23.69493,отделение банка
Банк ВТБ,"просп. Машерова, 17, этаж 1",Банк,52.085419,23.694452,отделение банка
Белагропромбанк,"ул. Воровского, 11",Банк,52.088247,23.683901,отделение банка
Беларусбанк,"Пионерская ул., 44, отдел 100/1017",Банк,52.101151,23.724407,отделение банка
Беларусбанк,"ул. Кирова, 48, отдел №100/1016",Банк,52.097046,23.699441,отделение банка
Белинвестбанк,"ул. Карбышева, 25",Банк,52.096822,23.692269,отделение банка
Беларусбанк,"Московская ул., 202",Банк,52.094162,23.732426,отделение банка
Банк РРБ,"Пушкинская ул., 18",Банк,52.095696,23.68976,отделение банка
МТБАНК,"просп. Машерова, 44",Банк,52.086464,23.694181,отделение банка
Беларусбанк,"ул. Кирова, 48",Банк,52.097018,23.69948,отделение банка
Белагропромбанк,"ул. Мошенского, 82",Банк,52.112688,23.734476,отделение банка
Беларусбанк,"Московская ул., 202",Банк,52.09423,23.73293,отделение банка
ВТБ,"просп. Машерова, 17Б, корп. 1",Банк,52.085149,23.696659,отделение банка
МТБанк,"праспект Машэрава, 53",Банк,52.087534,23.704052,отделение банка
Беларусбанк,"Брест, Пионерская ул., 44, отдел №100/1017",,52.101135,23.724468,банкомат
"Белинвестбанк, банкомат","Брест, ул. Янки Купалы, 8А",,52.100956,23.729828,банкомат
Беларусбанк,"Брест, ул. Скрипникова, 117, отдел 100/1018",,52.108331,23.724137,банкомат
